id,x,y,group,col,pch,y_variable,x_variable,study,case,session,phase
probe,13.694672131147547,28.571428571428584,3,purple,19,n,session,Calik_2010,C,14,probe
probe,14.534836065573769,29.285714285714292,3,purple,19,n,session,Calik_2010,C,15,probe
probe,24.61680327868853,29.285714285714292,3,purple,19,n,session,Calik_2010,C,25,probe
probe,25.625,29.285714285714292,3,purple,19,n,session,Calik_2010,C,26,probe
probe,26.549180327868854,29.285714285714292,3,purple,19,n,session,Calik_2010,C,27,probe
probe,36.631147540983605,99.99999999999999,3,purple,19,n,session,Calik_2010,C,37,probe
probe,37.63934426229509,99.99999999999999,3,purple,19,n,session,Calik_2010,C,38,probe
probe,38.563524590163944,99.99999999999999,3,purple,19,n,session,Calik_2010,C,39,probe
maintenance,39.65573770491804,99.99999999999999,4,red,17,n,session,Calik_2010,C,40,maintenance
maintenance,40.66393442622951,99.99999999999999,4,red,17,n,session,Calik_2010,C,41,maintenance
pre-test,0.97155361050328,0.051136363636366866,1,red,19,n,session,Champan_2019,Dylan,1,pre-test
pre-test,2.024070021881835,0.051136363636366866,1,red,19,n,session,Champan_2019,Dylan,2,pre-test
pre-test,2.9956236323851178,0.051136363636366866,1,red,19,n,session,Champan_2019,Dylan,3,pre-test
baseline,4.048140043763673,0.10227272727272663,2,green,19,n,session,Champan_2019,Dylan,4,baseline
baseline,4.938730853391685,0.10227272727272663,2,green,19,n,session,Champan_2019,Dylan,5,baseline
baseline,6.153172866520788,0.10227272727272663,2,green,19,n,session,Champan_2019,Dylan,6,baseline
intervention,7.12472647702407,0.15340909090909705,3,purple,19,n,session,Champan_2019,Dylan,7,intervention
intervention,8.015317286652078,0.15340909090909705,3,purple,19,n,session,Champan_2019,Dylan,8,intervention
intervention,8.98687089715536,2.09659090909091,3,purple,19,n,session,Champan_2019,Dylan,9,intervention
intervention,10.039387308533914,6.0340909090909065,3,purple,19,n,session,Champan_2019,Dylan,10,intervention
intervention,10.929978118161923,2.09659090909091,3,purple,19,n,session,Champan_2019,Dylan,11,intervention
intervention,11.982494529540478,5.0624999999999964,3,purple,19,n,session,Champan_2019,Dylan,12,intervention
intervention,12.95404814004376,6.08522727272727,3,purple,19,n,session,Champan_2019,Dylan,13,intervention
intervention,14.006564551422315,7.056818181818176,3,purple,19,n,session,Champan_2019,Dylan,14,intervention
intervention,14.9781181619256,7.056818181818176,3,purple,19,n,session,Champan_2019,Dylan,15,intervention
intervention,15.949671772428886,7.005681818181813,3,purple,19,n,session,Champan_2019,Dylan,16,intervention
intervention,17.00218818380744,7.056818181818176,3,purple,19,n,session,Champan_2019,Dylan,17,intervention
intervention,18.054704595185996,8.07954545454545,3,purple,19,n,session,Champan_2019,Dylan,18,intervention
intervention,18.945295404814004,9.05113636363636,3,purple,19,n,session,Champan_2019,Dylan,19,intervention
intervention,19.997811816192556,8.02840909090909,3,purple,19,n,session,Champan_2019,Dylan,20,intervention
intervention,21.05032822757111,8.02840909090909,3,purple,19,n,session,Champan_2019,Dylan,21,intervention
intervention,22.021881838074396,9.10227272727272,3,purple,19,n,session,Champan_2019,Dylan,22,intervention
intervention,22.912472647702405,9,3,purple,19,n,session,Champan_2019,Dylan,23,intervention
intervention,24.12691466083151,9.05113636363636,3,purple,19,n,session,Champan_2019,Dylan,24,intervention
maintenance,29.956236323851197,9,4,red,17,n,session,Champan_2019,Dylan,30,maintenance
maintenance,32.06126914660831,9,4,red,17,n,session,Champan_2019,Dylan,32,maintenance
maintenance,34.08533916849016,9,4,red,17,n,session,Champan_2019,Dylan,34,maintenance
posttest,35.05689277899344,9.05113636363636,5,green,17,n,session,Champan_2019,Dylan,35,posttest
posttest,36.109409190372,9.05113636363636,5,green,17,n,session,Champan_2019,Dylan,36,posttest
posttest,37,9,5,green,17,n,session,Champan_2019,Dylan,37,posttest
